#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       16329    -4.75844    -4.75826  0.00131921
       16330     -4.8044    -4.75826  0.00131913
       16331    -4.71699    -4.75826  0.00131905
       16332    -4.68496    -4.75825  0.00131898
       16333    -4.65703    -4.75825  0.00131891
       16334    -4.72146    -4.75825  0.00131883
       16335    -4.75525    -4.75825  0.00131875
       16336    -4.68856    -4.75824  0.00131868
       16337    -4.87894    -4.75825  0.00131862
       16338    -4.82671    -4.75825  0.00131854
       16339    -4.99888    -4.75827  0.00131855
       16340    -4.84641    -4.75827  0.00131848
       16341    -4.59022    -4.75826  0.00131844
       16342     -4.5418    -4.75825  0.00131842
       16343    -4.69087    -4.75825  0.00131835
       16344    -4.65461    -4.75824  0.00131828
       16345    -4.56719    -4.75823  0.00131825
       16346    -4.69335    -4.75822  0.00131818
       16347    -4.73292    -4.75822   0.0013181
       16348    -4.62643    -4.75821  0.00131804
       16349    -4.65951    -4.75821  0.00131798
       16350    -4.62523     -4.7582  0.00131792
       16351    -4.61485    -4.75819  0.00131787
       16352    -4.63397    -4.75818  0.00131781
       16353    -4.55035    -4.75817  0.00131779
       16354    -4.58154    -4.75816  0.00131775
       16355    -4.68907    -4.75816  0.00131768
       16356    -4.84881    -4.75816  0.00131761
       16357    -4.65801    -4.75816  0.00131755
       16358    -4.72392    -4.75815  0.00131747
       16359    -4.82084    -4.75816  0.00131739
       16360    -4.80666    -4.75816  0.00131731
       16361    -4.82898    -4.75816  0.00131724
       16362    -4.84638    -4.75817  0.00131717
       16363    -4.90739    -4.75818  0.00131712
       16364    -4.71038    -4.75818  0.00131705
       16365    -4.80935    -4.75818  0.00131697
       16366    -5.00192    -4.75819  0.00131697
       16367     -4.9613    -4.75821  0.00131695
       16368    -4.76124    -4.75821  0.00131687
       16369    -4.73827    -4.75821  0.00131679
       16370    -4.90588    -4.75821  0.00131674
       16371    -4.97459    -4.75823  0.00131673
       16372    -4.67372    -4.75822  0.00131666
       16373    -4.83474    -4.75823  0.00131658
       16374    -4.73566    -4.75823   0.0013165
       16375    -4.87546    -4.75823  0.00131644
       16376    -4.78715    -4.75823  0.00131636
       16377    -4.91756    -4.75824  0.00131632
       16378    -4.90594    -4.75825  0.00131627
       16379    -4.73864    -4.75825  0.00131619
       16380    -4.70038    -4.75825  0.00131612
       16381     -4.7878    -4.75825  0.00131604
       16382    -4.89284    -4.75826  0.00131598
       16383    -4.85569    -4.75826  0.00131591
       16384    -4.80431    -4.75827  0.00131584
       16385       -4.86    -4.75827  0.00131577
       16386    -4.91677    -4.75828  0.00131573
       16387    -4.92871    -4.75829  0.00131569
       16388    -4.89784     -4.7583  0.00131563
       16389    -4.76751     -4.7583  0.00131555
       16390    -4.70445     -4.7583  0.00131548
       16391    -4.61899    -4.75829  0.00131543
       16392    -4.67872    -4.75829  0.00131535
       16393    -4.68459    -4.75828  0.00131528
       16394    -4.78158    -4.75828   0.0013152
       16395     -4.6759    -4.75828  0.00131513
       16396    -4.87841    -4.75829  0.00131507
       16397    -4.69284    -4.75828    0.001315
       16398    -4.74935    -4.75828  0.00131492
       16399    -4.76157    -4.75828  0.00131484
       16400    -4.80436    -4.75828  0.00131476
       16401    -4.76049    -4.75828  0.00131468
       16402    -4.78051    -4.75829   0.0013146
       16403    -4.92456     -4.7583  0.00131456
       16404    -4.84519     -4.7583  0.00131449
       16405     -4.9769    -4.75831  0.00131448
       16406    -4.97399    -4.75833  0.00131446
       16407    -4.95768    -4.75834  0.00131444
       16408    -4.92159    -4.75835   0.0013144
       16409     -4.8386    -4.75835  0.00131433
       16410    -4.74384    -4.75835  0.00131425
       16411    -4.75131    -4.75835  0.00131417
       16412    -4.78214    -4.75835  0.00131409
       16413    -4.76406    -4.75835  0.00131401
       16414    -4.72273    -4.75835  0.00131393
       16415     -4.6676    -4.75835  0.00131386
       16416    -4.74822    -4.75835  0.00131378
       16417    -4.72864    -4.75834   0.0013137
       16418    -4.67257    -4.75834  0.00131363
       16419     -4.7542    -4.75834  0.00131355
       16420    -4.61764    -4.75833   0.0013135
       16421    -4.62067    -4.75832  0.00131345
       16422    -4.53922    -4.75831  0.00131343
       16423    -4.31845    -4.75828  0.00131363
       16424    -4.40881    -4.75826  0.00131372
       16425    -4.46473    -4.75824  0.00131376
       16426    -4.56389    -4.75823  0.00131373
       16427    -4.69999    -4.75823  0.00131366
       16428    -4.84075    -4.75823  0.00131359
       16429    -4.88373    -4.75824  0.00131353
       16430    -4.96699    -4.75825  0.00131351
       16431    -4.89603    -4.75826  0.00131346
       16432    -4.70949    -4.75826  0.00131338
       16433    -4.68353    -4.75825  0.00131331
       16434    -4.74153    -4.75825  0.00131323
       16435    -4.79989    -4.75826  0.00131315
       16436    -4.87903    -4.75826  0.00131309
       16437    -4.93484    -4.75827  0.00131306
       16438    -4.82177    -4.75828  0.00131298
       16439    -4.89374    -4.75829  0.00131293
       16440    -4.78437    -4.75829  0.00131285
       16441    -4.82781    -4.75829  0.00131278
       16442    -4.81061    -4.75829   0.0013127
       16443    -4.68744    -4.75829  0.00131263
       16444    -4.80751    -4.75829  0.00131255
       16445    -4.92032     -4.7583  0.00131251
       16446     -4.9982    -4.75832  0.00131251
       16447    -5.10756    -4.75834   0.0013126
       16448    -4.75185    -4.75834  0.00131252
       16449    -4.82906    -4.75834  0.00131245
       16450    -4.72161    -4.75834  0.00131237
       16451    -4.92261    -4.75835  0.00131233
       16452    -5.00359    -4.75837  0.00131234
       16453    -4.81272    -4.75837  0.00131226
       16454    -4.98761    -4.75838  0.00131226
       16455    -5.04874     -4.7584  0.00131229
       16456    -5.08225    -4.75842  0.00131236
       16457     -4.9883    -4.75843  0.00131236
       16458    -4.88434    -4.75844   0.0013123
       16459    -4.85876    -4.75845  0.00131223
       16460    -4.90654    -4.75846  0.00131218
       16461    -4.88441    -4.75846  0.00131213
       16462    -4.77381    -4.75847  0.00131205
       16463    -4.78309    -4.75847  0.00131197
       16464    -4.75262    -4.75847  0.00131189
       16465    -4.83766    -4.75847  0.00131182
       16466    -4.84019    -4.75848  0.00131175
       16467    -4.94366    -4.75849  0.00131172
       16468    -5.06742    -4.75851  0.00131177
       16469    -5.03147    -4.75852   0.0013118
       16470    -4.93333    -4.75853  0.00131176
       16471    -4.89499    -4.75854  0.00131171
       16472    -4.70068    -4.75854  0.00131163
       16473    -4.71901    -4.75854  0.00131155
       16474    -4.73937    -4.75853  0.00131147
       16475    -4.97437    -4.75855  0.00131146
       16476    -5.04063    -4.75856  0.00131149
       16477    -4.94174    -4.75858  0.00131146
       16478     -4.9145    -4.75859  0.00131141
       16479    -4.74691    -4.75858  0.00131134
       16480    -4.76081    -4.75858  0.00131126
       16481    -4.82224    -4.75859  0.00131118
       16482    -4.86951     -4.7586  0.00131112
       16483    -4.81758     -4.7586  0.00131104
       16484    -4.91671    -4.75861    0.001311
       16485    -4.99237    -4.75862    0.001311
       16486    -5.00317    -4.75864    0.001311
       16487    -5.06805    -4.75866  0.00131106
       16488    -4.86398    -4.75866  0.00131099
       16489    -4.90689    -4.75867  0.00131094
       16490    -4.81994    -4.75868  0.00131087
       16491    -4.70727    -4.75867  0.00131079
       16492    -4.65001    -4.75867  0.00131073
       16493    -4.56903    -4.75865   0.0013107
       16494    -4.73066    -4.75865  0.00131062
       16495      -4.622    -4.75864  0.00131057
       16496    -4.70513    -4.75864  0.00131049
       16497    -4.60365    -4.75863  0.00131045
       16498    -4.56508    -4.75862  0.00131042
       16499    -4.53973    -4.75861  0.00131041
       16500    -4.76937    -4.75861  0.00131033
       16501    -4.76657    -4.75861  0.00131025
       16502    -4.94857    -4.75862  0.00131022
       16503    -4.81968    -4.75862  0.00131015
       16504     -4.9195    -4.75863  0.00131011
       16505    -5.00326    -4.75865  0.00131011
       16506    -4.73173    -4.75865  0.00131003
       16507    -4.66165    -4.75864  0.00130997
       16508    -4.78817    -4.75864  0.00130989
       16509    -4.67858    -4.75864  0.00130982
       16510    -4.61335    -4.75863  0.00130977
       16511    -4.76815    -4.75863  0.00130969
       16512     -4.7606    -4.75863  0.00130961
       16513    -4.89922    -4.75864  0.00130956
       16514    -4.80146    -4.75864  0.00130948
       16515    -4.87218    -4.75865  0.00130942
       16516    -4.99013    -4.75866  0.00130941
       16517    -4.94347    -4.75867  0.00130938
       16518    -4.91204    -4.75868  0.00130934
       16519    -5.03195     -4.7587  0.00130936
       16520    -4.99977    -4.75871  0.00130936
       16521    -4.90391    -4.75872  0.00130931
       16522    -4.96269    -4.75873  0.00130929
       16523    -4.79084    -4.75874  0.00130922
       16524    -4.69415    -4.75873  0.00130914
       16525    -4.58895    -4.75872   0.0013091
       16526    -4.63391    -4.75871  0.00130905
       16527    -4.55702     -4.7587  0.00130902
       16528    -4.47441    -4.75868  0.00130906
       16529    -4.69582    -4.75868  0.00130898
       16530    -4.63029    -4.75867  0.00130893
       16531     -4.8007    -4.75868  0.00130885
       16532    -4.93884    -4.75869  0.00130882
       16533    -5.05776     -4.7587  0.00130886
       16534    -5.10343    -4.75873  0.00130895
       16535    -5.08825    -4.75875  0.00130902
       16536     -5.0338    -4.75876  0.00130905
       16537    -4.96607    -4.75877  0.00130903
       16538    -4.99587    -4.75879  0.00130903
       16539    -5.07194    -4.75881  0.00130909
       16540    -5.08975    -4.75883  0.00130916
       16541    -4.88837    -4.75884   0.0013091
       16542    -4.85702    -4.75884  0.00130904
       16543    -4.89082    -4.75885  0.00130898
       16544    -4.79686    -4.75885  0.00130891
       16545    -4.93306    -4.75886  0.00130887
       16546    -4.87759    -4.75887  0.00130881
       16547    -4.99608    -4.75888  0.00130881
       16548    -4.85039    -4.75889  0.00130874
       16549    -4.87825     -4.7589  0.00130868
       16550    -4.62885    -4.75889  0.00130863
       16551    -4.55404    -4.75888  0.00130861
       16552    -4.74259    -4.75888  0.00130853
       16553    -4.69971    -4.75887  0.00130845
       16554    -4.53953    -4.75886  0.00130844
       16555    -4.72426    -4.75886  0.00130837
       16556    -4.72528    -4.75885  0.00130829
       16557    -4.62632    -4.75885  0.00130823
       16558     -4.6577    -4.75884  0.00130817
       16559    -4.61279    -4.75883  0.00130812
       16560    -4.64849    -4.75882  0.00130806
       16561      -4.601    -4.75882  0.00130801
       16562    -4.64017    -4.75881  0.00130795
       16563    -4.65768     -4.7588  0.00130789
       16564    -4.68262     -4.7588  0.00130782
       16565    -4.71391    -4.75879  0.00130774
       16566    -4.70344    -4.75879  0.00130767
       16567    -4.65556    -4.75878   0.0013076
       16568    -4.76662    -4.75879  0.00130752
       16569     -4.5562    -4.75877   0.0013075
       16570      -4.603    -4.75876  0.00130746
       16571    -4.68403    -4.75876  0.00130739
       16572    -4.79893    -4.75876  0.00130731
       16573    -4.59462    -4.75875  0.00130727
       16574    -4.72445    -4.75875  0.00130719
       16575     -4.6637    -4.75874  0.00130712
       16576    -4.53818    -4.75873  0.00130711
       16577    -4.61593    -4.75872  0.00130706
       16578    -4.60311    -4.75871  0.00130702
       16579    -4.76355    -4.75871  0.00130694
       16580    -4.84975    -4.75872  0.00130687
       16581    -4.63707    -4.75871  0.00130681
       16582    -4.49511     -4.7587  0.00130683
       16583    -4.54018    -4.75868  0.00130682
       16584    -4.55346    -4.75867   0.0013068
       16585     -4.6149    -4.75866  0.00130675
       16586    -4.61197    -4.75865   0.0013067
       16587    -4.63484    -4.75864  0.00130664
       16588    -4.53977    -4.75863  0.00130663
       16589    -4.24797     -4.7586  0.00130691
       16590    -4.30431    -4.75857  0.00130712
       16591    -4.18107    -4.75854  0.00130751
       16592    -4.44138    -4.75852  0.00130757
       16593    -4.32846    -4.75849  0.00130775
