#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3926     1.76408     1.69903  0.00255026
        3927     1.76224     1.69905  0.00254966
        3928     1.76042     1.69907  0.00254906
        3929     1.75864     1.69908  0.00254846
        3930     1.75692      1.6991  0.00254785
        3931      1.7553     1.69911  0.00254724
        3932     1.75378     1.69912  0.00254663
        3933     1.75239     1.69914  0.00254602
        3934     1.75115     1.69915  0.00254541
        3935     1.75008     1.69916   0.0025448
        3936     1.74919     1.69918  0.00254418
        3937      1.7485     1.69919  0.00254357
        3938     1.74799      1.6992  0.00254295
        3939     1.74769     1.69921  0.00254233
        3940     1.74758     1.69923  0.00254172
        3941     1.74766     1.69924   0.0025411
        3942     1.74792     1.69925  0.00254049
        3943     1.74835     1.69926  0.00253987
        3944     1.74893     1.69928  0.00253926
        3945     1.74962     1.69929  0.00253865
        3946     1.75041      1.6993  0.00253804
        3947     1.75126     1.69931  0.00253743
        3948     1.75215     1.69933  0.00253682
        3949     1.75303     1.69934  0.00253622
        3950     1.75387     1.69936  0.00253561
        3951     1.75462     1.69937  0.00253501
        3952     1.75525     1.69938  0.00253441
        3953     1.75571      1.6994  0.00253381
        3954     1.75597     1.69941  0.00253321
        3955     1.75598     1.69943  0.00253261
        3956      1.7557     1.69944  0.00253201
        3957      1.7551     1.69945  0.00253141
        3958     1.75414     1.69947   0.0025308
        3959     1.75279     1.69948   0.0025302
        3960     1.75103     1.69949  0.00252959
        3961     1.74881     1.69951  0.00252899
        3962     1.74612     1.69952  0.00252838
        3963     1.74295     1.69953  0.00252776
        3964     1.73929     1.69954  0.00252714
        3965     1.73512     1.69955  0.00252652
        3966     1.73045     1.69956   0.0025259
        3967     1.72529     1.69956  0.00252527
        3968     1.71963     1.69957  0.00252464
        3969     1.71351     1.69957    0.002524
        3970     1.70694     1.69957  0.00252337
        3971     1.69996     1.69957  0.00252273
        3972     1.69261     1.69957   0.0025221
        3973     1.68494     1.69957  0.00252147
        3974     1.67699     1.69956  0.00252084
        3975     1.66882     1.69955  0.00252022
        3976      1.6605     1.69954   0.0025196
        3977      1.6521     1.69953    0.002519
        3978     1.64367     1.69952   0.0025184
        3979     1.63529      1.6995  0.00251782
        3980     1.62703     1.69948  0.00251725
        3981     1.61896     1.69946   0.0025167
        3982     1.61114     1.69944  0.00251617
        3983     1.60362     1.69942  0.00251565
        3984     1.59645     1.69939  0.00251515
        3985     1.58968     1.69936  0.00251467
        3986     1.58335     1.69934  0.00251421
        3987     1.57747     1.69931  0.00251377
        3988     1.57207     1.69927  0.00251334
        3989     1.56715     1.69924  0.00251293
        3990     1.56272     1.69921  0.00251253
        3991     1.55877     1.69917  0.00251215
        3992      1.5553     1.69913  0.00251178
        3993     1.55227      1.6991  0.00251142
        3994     1.54968     1.69906  0.00251107
        3995     1.54751     1.69902  0.00251072
        3996     1.54572     1.69898  0.00251039
        3997      1.5443     1.69895  0.00251006
        3998     1.54322     1.69891  0.00250973
        3999     1.54246     1.69887  0.00250941
        4000     1.54199     1.69883  0.00250909
        4001     1.54179     1.69879  0.00250877
        4002     1.54185     1.69875  0.00250845
        4003     1.54214     1.69871  0.00250813
        4004     1.54264     1.69867   0.0025078
        4005     1.54334     1.69863  0.00250748
        4006     1.54422     1.69859  0.00250715
        4007     1.54527     1.69856  0.00250681
        4008     1.54649     1.69852  0.00250648
        4009     1.54785     1.69848  0.00250613
        4010     1.54936     1.69844  0.00250578
        4011       1.551     1.69841  0.00250543
        4012     1.55277     1.69837  0.00250507
        4013     1.55467     1.69833   0.0025047
        4014      1.5567      1.6983  0.00250432
        4015     1.55884     1.69826  0.00250394
        4016     1.56111     1.69823  0.00250355
        4017      1.5635      1.6982  0.00250315
        4018     1.56601     1.69816  0.00250274
        4019     1.56864     1.69813  0.00250233
        4020      1.5714      1.6981   0.0025019
        4021     1.57429     1.69807  0.00250147
        4022      1.5773     1.69804  0.00250103
        4023     1.58043     1.69801  0.00250058
        4024      1.5837     1.69798  0.00250012
        4025     1.58708     1.69795  0.00249965
        4026     1.59058     1.69793  0.00249917
        4027      1.5942      1.6979  0.00249868
        4028     1.59794     1.69788  0.00249819
        4029     1.60178     1.69785  0.00249768
        4030     1.60572     1.69783  0.00249716
        4031     1.60976     1.69781  0.00249664
        4032     1.61388     1.69779  0.00249611
        4033     1.61807     1.69777  0.00249557
        4034     1.62233     1.69775  0.00249502
        4035     1.62663     1.69773  0.00249446
        4036     1.63097     1.69771   0.0024939
        4037     1.63533      1.6977  0.00249333
        4038      1.6397     1.69768  0.00249275
        4039     1.64405     1.69767  0.00249217
        4040     1.64838     1.69766  0.00249159
        4041     1.65267     1.69765  0.00249099
        4042     1.65689     1.69764   0.0024904
        4043     1.66105     1.69763   0.0024898
        4044     1.66511     1.69762   0.0024892
        4045     1.66906     1.69761  0.00248859
        4046      1.6729     1.69761  0.00248798
        4047      1.6766      1.6976  0.00248737
        4048     1.68015      1.6976  0.00248676
        4049     1.68354      1.6976  0.00248615
        4050     1.68676     1.69759  0.00248554
        4051      1.6898     1.69759  0.00248493
        4052     1.69264     1.69759  0.00248431
        4053     1.69528     1.69759   0.0024837
        4054     1.69772     1.69759  0.00248309
        4055     1.69995     1.69759  0.00248247
        4056     1.70197     1.69759  0.00248186
        4057     1.70376     1.69759  0.00248125
        4058     1.70533     1.69759  0.00248064
        4059     1.70668      1.6976  0.00248003
        4060     1.70782      1.6976  0.00247942
        4061     1.70873      1.6976  0.00247881
        4062     1.70944      1.6976   0.0024782
        4063     1.70993     1.69761   0.0024776
        4064     1.71021     1.69761  0.00247699
        4065      1.7103     1.69761  0.00247638
        4066     1.71019     1.69762  0.00247577
        4067      1.7099     1.69762  0.00247517
        4068     1.70943     1.69762  0.00247456
        4069     1.70879     1.69763  0.00247395
        4070     1.70799     1.69763  0.00247335
        4071     1.70703     1.69763  0.00247274
        4072     1.70594     1.69763  0.00247213
        4073     1.70471     1.69763  0.00247153
        4074     1.70336     1.69764  0.00247092
        4075     1.70188     1.69764  0.00247031
        4076      1.7003     1.69764  0.00246971
        4077     1.69862     1.69764   0.0024691
        4078     1.69684     1.69764   0.0024685
        4079     1.69497     1.69764  0.00246789
        4080     1.69302     1.69764  0.00246729
        4081     1.69099     1.69763  0.00246668
        4082     1.68888     1.69763  0.00246608
        4083      1.6867     1.69763  0.00246548
        4084     1.68446     1.69763  0.00246488
        4085     1.68216     1.69762  0.00246428
        4086      1.6798     1.69762  0.00246368
        4087     1.67738     1.69761  0.00246308
        4088     1.67493     1.69761  0.00246248
        4089     1.67243      1.6976  0.00246189
        4090      1.6699     1.69759   0.0024613
        4091     1.66735     1.69759   0.0024607
        4092     1.66479     1.69758  0.00246012
        4093     1.66222     1.69757  0.00245953
        4094     1.65966     1.69756  0.00245895
        4095     1.65712     1.69755  0.00245837
        4096     1.65462     1.69754  0.00245779
        4097     1.65217     1.69753  0.00245721
        4098     1.64978     1.69752  0.00245664
        4099     1.64749     1.69751  0.00245607
        4100      1.6453     1.69749  0.00245551
        4101     1.64323     1.69748  0.00245494
        4102      1.6413     1.69747  0.00245438
        4103     1.63953     1.69745  0.00245383
        4104     1.63793     1.69744  0.00245327
        4105     1.63653     1.69742  0.00245272
        4106     1.63533     1.69741  0.00245217
        4107     1.63435     1.69739  0.00245162
        4108      1.6336     1.69738  0.00245107
        4109     1.63308     1.69736  0.00245052
        4110      1.6328     1.69734  0.00244998
        4111     1.63276     1.69733  0.00244943
        4112     1.63295     1.69731  0.00244889
        4113     1.63338      1.6973  0.00244834
        4114     1.63404     1.69728  0.00244779
        4115     1.63491     1.69727  0.00244725
        4116     1.63598     1.69725   0.0024467
        4117     1.63725     1.69724  0.00244615
        4118     1.63869     1.69722  0.00244559
        4119     1.64027     1.69721  0.00244504
        4120     1.64199      1.6972  0.00244448
        4121     1.64382     1.69718  0.00244392
        4122     1.64574     1.69717  0.00244336
        4123     1.64772     1.69716   0.0024428
        4124     1.64974     1.69715  0.00244223
        4125     1.65178     1.69714  0.00244167
        4126     1.65382     1.69713   0.0024411
