#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       14282     1.09205     1.11358 0.000603213
       14283     1.08791     1.11358 0.000603174
       14284     1.08369     1.11358 0.000603135
       14285      1.0794     1.11358 0.000603098
       14286     1.07508     1.11357 0.000603061
       14287     1.07075     1.11357 0.000603027
       14288     1.06643     1.11357 0.000602993
       14289     1.06217     1.11356 0.000602962
       14290     1.05798     1.11356 0.000602932
       14291     1.05388     1.11356 0.000602905
       14292     1.04992     1.11355 0.000602879
       14293     1.04611     1.11355 0.000602855
       14294     1.04247     1.11354 0.000602833
       14295     1.03903     1.11354 0.000602814
       14296      1.0358     1.11353 0.000602796
       14297      1.0328     1.11353  0.00060278
       14298     1.03005     1.11352 0.000602767
       14299     1.02755     1.11351 0.000602754
       14300      1.0253     1.11351 0.000602744
       14301     1.02332      1.1135 0.000602735
       14302      1.0216      1.1135 0.000602727
       14303     1.02014     1.11349  0.00060272
       14304     1.01894     1.11348 0.000602714
       14305     1.01798     1.11348 0.000602709
       14306     1.01727     1.11347 0.000602704
       14307     1.01678     1.11346   0.0006027
       14308      1.0165     1.11346 0.000602696
       14309     1.01643     1.11345 0.000602692
       14310     1.01654     1.11344 0.000602688
       14311     1.01681     1.11344 0.000602684
       14312     1.01724     1.11343 0.000602679
       14313     1.01781     1.11342 0.000602674
       14314      1.0185     1.11342 0.000602668
       14315      1.0193     1.11341 0.000602662
       14316      1.0202      1.1134 0.000602655
       14317     1.02118      1.1134 0.000602648
       14318     1.02225     1.11339 0.000602639
       14319     1.02338     1.11338  0.00060263
       14320     1.02458     1.11338  0.00060262
       14321     1.02584     1.11337 0.000602608
       14322     1.02716     1.11336 0.000602596
       14323     1.02854     1.11336 0.000602583
       14324     1.02998     1.11335  0.00060257
       14325     1.03147     1.11335 0.000602555
       14326     1.03303     1.11334 0.000602539
       14327     1.03464     1.11334 0.000602522
       14328     1.03632     1.11333 0.000602504
       14329     1.03805     1.11333 0.000602484
       14330     1.03985     1.11332 0.000602464
       14331     1.04169     1.11332 0.000602443
       14332     1.04359     1.11331  0.00060242
       14333     1.04554     1.11331 0.000602397
       14334     1.04752      1.1133 0.000602372
       14335     1.04952      1.1133 0.000602347
       14336     1.05155     1.11329  0.00060232
       14337     1.05357     1.11329 0.000602293
       14338     1.05558     1.11328 0.000602264
       14339     1.05757     1.11328 0.000602235
       14340     1.05951     1.11328 0.000602204
       14341     1.06139     1.11327 0.000602173
       14342      1.0632     1.11327 0.000602141
       14343     1.06491     1.11327 0.000602109
       14344     1.06651     1.11326 0.000602076
       14345     1.06799     1.11326 0.000602042
       14346     1.06932     1.11326 0.000602008
       14347     1.07051     1.11325 0.000601973
       14348     1.07152     1.11325 0.000601938
       14349     1.07237     1.11325 0.000601903
       14350     1.07303     1.11325 0.000601868
       14351      1.0735     1.11324 0.000601832
       14352     1.07377     1.11324 0.000601796
       14353     1.07384     1.11324 0.000601761
       14354      1.0737     1.11323 0.000601725
       14355     1.07336     1.11323  0.00060169
       14356     1.07281     1.11323 0.000601654
       14357     1.07205     1.11323 0.000601619
       14358     1.07109     1.11322 0.000601584
       14359     1.06993     1.11322  0.00060155
       14360     1.06858     1.11322 0.000601516
       14361     1.06703     1.11321 0.000601483
       14362     1.06529     1.11321  0.00060145
       14363     1.06338     1.11321 0.000601418
       14364      1.0613      1.1132 0.000601387
       14365     1.05905      1.1132 0.000601357
       14366     1.05664      1.1132 0.000601328
       14367     1.05409     1.11319 0.000601301
       14368     1.05141     1.11319 0.000601274
       14369      1.0486     1.11318 0.000601249
       14370     1.04568     1.11318 0.000601226
       14371     1.04266     1.11317 0.000601204
       14372     1.03956     1.11317 0.000601184
       14373      1.0364     1.11316 0.000601166
       14374     1.03319     1.11316  0.00060115
       14375     1.02995     1.11315 0.000601136
       14376     1.02671     1.11314 0.000601124
       14377     1.02349     1.11314 0.000601114
       14378     1.02031     1.11313 0.000601107
       14379      1.0172     1.11313 0.000601103
       14380     1.01419     1.11312   0.0006011
       14381      1.0113     1.11311   0.0006011
       14382     1.00856      1.1131 0.000601102
       14383     1.00601      1.1131 0.000601106
       14384     1.00366     1.11309 0.000601113
       14385     1.00155     1.11308 0.000601121
       14386     0.99971     1.11307 0.000601131
       14387    0.998153     1.11307 0.000601142
       14388    0.996905     1.11306 0.000601155
       14389    0.995986     1.11305 0.000601168
       14390    0.995411     1.11304 0.000601182
       14391    0.995191     1.11303 0.000601196
       14392    0.995334     1.11302  0.00060121
       14393    0.995843     1.11302 0.000601223
       14394    0.996716     1.11301 0.000601235
       14395    0.997948       1.113 0.000601247
       14396    0.999531     1.11299 0.000601257
       14397     1.00145     1.11299 0.000601265
       14398     1.00369     1.11298 0.000601271
       14399     1.00624     1.11297 0.000601275
       14400     1.00907     1.11296 0.000601276
       14401     1.01216     1.11296 0.000601275
       14402     1.01549     1.11295 0.000601272
       14403     1.01903     1.11294 0.000601265
       14404     1.02276     1.11294 0.000601256
       14405     1.02666     1.11293 0.000601244
       14406     1.03069     1.11292  0.00060123
       14407     1.03486     1.11292 0.000601212
       14408     1.03913     1.11291 0.000601192
       14409     1.04349     1.11291  0.00060117
       14410     1.04792      1.1129 0.000601145
       14411     1.05241      1.1129 0.000601118
       14412     1.05695      1.1129 0.000601089
       14413     1.06153     1.11289 0.000601058
       14414     1.06613     1.11289 0.000601025
       14415     1.07075     1.11289  0.00060099
       14416     1.07539     1.11288 0.000600954
       14417     1.08002     1.11288 0.000600917
       14418     1.08466     1.11288 0.000600878
       14419     1.08928     1.11288 0.000600839
       14420     1.09389     1.11288 0.000600799
       14421     1.09846     1.11288 0.000600758
       14422     1.10301     1.11288 0.000600717
       14423     1.10751     1.11288 0.000600675
       14424     1.11196     1.11287 0.000600634
       14425     1.11635     1.11288 0.000600592
       14426     1.12068     1.11288 0.000600551
       14427     1.12493     1.11288 0.000600509
       14428     1.12909     1.11288 0.000600469
       14429     1.13316     1.11288 0.000600429
       14430     1.13712     1.11288  0.00060039
       14431     1.14097     1.11288 0.000600351
       14432      1.1447     1.11288 0.000600314
       14433     1.14829     1.11289 0.000600277
       14434     1.15175     1.11289 0.000600242
       14435     1.15507     1.11289 0.000600207
       14436     1.15823      1.1129 0.000600174
       14437     1.16123      1.1129 0.000600141
       14438     1.16407      1.1129  0.00060011
       14439     1.16675     1.11291  0.00060008
       14440     1.16925     1.11291 0.000600052
       14441     1.17158     1.11291 0.000600024
       14442     1.17373     1.11292 0.000599997
       14443      1.1757     1.11292 0.000599971
       14444     1.17748     1.11293 0.000599946
       14445     1.17908     1.11293 0.000599922
       14446     1.18048     1.11294 0.000599899
       14447      1.1817     1.11294 0.000599876
       14448     1.18272     1.11295 0.000599854
       14449     1.18354     1.11295 0.000599833
       14450     1.18415     1.11296 0.000599811
       14451     1.18457     1.11296  0.00059979
       14452     1.18478     1.11297 0.000599769
       14453     1.18479     1.11297 0.000599748
       14454     1.18459     1.11298 0.000599727
       14455     1.18418     1.11298 0.000599706
       14456     1.18357     1.11299 0.000599685
       14457     1.18274     1.11299 0.000599662
       14458     1.18171       1.113  0.00059964
       14459     1.18048       1.113 0.000599617
       14460     1.17905       1.113 0.000599592
       14461     1.17743     1.11301 0.000599568
       14462     1.17561     1.11301 0.000599542
       14463     1.17362     1.11302 0.000599515
       14464     1.17145     1.11302 0.000599487
       14465     1.16912     1.11303 0.000599458
       14466     1.16665     1.11303 0.000599428
       14467     1.16404     1.11303 0.000599397
       14468      1.1613     1.11304 0.000599365
       14469     1.15846     1.11304 0.000599332
       14470     1.15553     1.11304 0.000599298
       14471     1.15252     1.11305 0.000599262
       14472     1.14946     1.11305 0.000599226
       14473     1.14635     1.11305 0.000599189
       14474     1.14322     1.11305 0.000599151
       14475     1.14007     1.11305 0.000599113
       14476     1.13693     1.11306 0.000599074
       14477     1.13381     1.11306 0.000599034
       14478     1.13072     1.11306 0.000598994
       14479     1.12768     1.11306 0.000598954
       14480     1.12468     1.11306 0.000598913
       14481     1.12175     1.11306 0.000598872
       14482     1.11889     1.11306  0.00059883
