#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
       37884     -5.4263    -5.45065 0.000469327
       37885    -5.42215    -5.45065 0.000469315
       37886    -5.41788    -5.45065 0.000469304
       37887      -5.414    -5.45065 0.000469292
       37888    -5.41054    -5.45065 0.000469281
       37889    -5.40769    -5.45065  0.00046927
       37890    -5.40547    -5.45065 0.000469259
       37891    -5.40377    -5.45064 0.000469249
       37892    -5.40289    -5.45064 0.000469238
       37893    -5.40225    -5.45064 0.000469227
       37894    -5.40157    -5.45064 0.000469217
       37895    -5.40204    -5.45064 0.000469206
       37896    -5.40276    -5.45064 0.000469195
       37897    -5.40403    -5.45064 0.000469185
       37898    -5.40626    -5.45064 0.000469174
       37899     -5.4081    -5.45063 0.000469163
       37900    -5.41085    -5.45063 0.000469151
       37901    -5.41464    -5.45063  0.00046914
       37902    -5.41866    -5.45063 0.000469128
       37903    -5.42272    -5.45063 0.000469117
       37904    -5.42752    -5.45063 0.000469105
       37905     -5.4321    -5.45063 0.000469092
       37906    -5.43715    -5.45063  0.00046908
       37907    -5.44247    -5.45063 0.000469068
       37908    -5.44724    -5.45063 0.000469056
       37909    -5.45201    -5.45063 0.000469043
       37910    -5.45671    -5.45063 0.000469031
       37911    -5.46176    -5.45063 0.000469019
       37912    -5.46633    -5.45063 0.000469006
       37913    -5.47038    -5.45063 0.000468994
       37914    -5.47462    -5.45063 0.000468982
       37915    -5.47841    -5.45063 0.000468971
       37916    -5.48202    -5.45063 0.000468959
       37917    -5.48495    -5.45063 0.000468947
       37918     -5.4884    -5.45063 0.000468936
       37919    -5.49068    -5.45064 0.000468925
       37920    -5.49253    -5.45064 0.000468914
       37921    -5.49378    -5.45064 0.000468903
       37922    -5.49503    -5.45064 0.000468892
       37923    -5.49582    -5.45064 0.000468881
       37924    -5.49585    -5.45064  0.00046887
       37925    -5.49529    -5.45064 0.000468859
       37926    -5.49488    -5.45064 0.000468848
       37927    -5.49344    -5.45064 0.000468837
       37928    -5.49188    -5.45065 0.000468826
       37929    -5.48948    -5.45065 0.000468815
       37930    -5.48731    -5.45065 0.000468804
       37931    -5.48434    -5.45065 0.000468792
       37932    -5.48106    -5.45065 0.000468781
       37933     -5.4781    -5.45065 0.000468769
       37934    -5.47398    -5.45065 0.000468757
       37935    -5.47041    -5.45065 0.000468745
       37936    -5.46637    -5.45065 0.000468733
       37937    -5.46219    -5.45065  0.00046872
       37938    -5.45808    -5.45065 0.000468708
       37939    -5.45362    -5.45065 0.000468696
       37940    -5.44916    -5.45065 0.000468683
       37941    -5.44505    -5.45065 0.000468671
       37942    -5.44072    -5.45065 0.000468659
       37943    -5.43683    -5.45065 0.000468647
       37944    -5.43311    -5.45065 0.000468634
       37945    -5.42915    -5.45065 0.000468622
       37946     -5.4256    -5.45065  0.00046861
       37947    -5.42265    -5.45065 0.000468599
       37948    -5.42019    -5.45065 0.000468587
       37949    -5.41811    -5.45065 0.000468575
       37950    -5.41643    -5.45065 0.000468564
       37951    -5.41488    -5.45065 0.000468553
       37952     -5.4138    -5.45064 0.000468541
       37953    -5.41306    -5.45064  0.00046853
       37954    -5.41283    -5.45064 0.000468519
       37955    -5.41343    -5.45064 0.000468507
       37956    -5.41411    -5.45064 0.000468496
       37957    -5.41578    -5.45064 0.000468485
       37958    -5.41753    -5.45064 0.000468473
       37959    -5.41996    -5.45064 0.000468461
       37960    -5.42275    -5.45064  0.00046845
       37961    -5.42646    -5.45064 0.000468438
       37962    -5.43061    -5.45064 0.000468426
       37963    -5.43471    -5.45064 0.000468414
       37964    -5.43961    -5.45064 0.000468401
       37965    -5.44451    -5.45064 0.000468389
       37966    -5.44948    -5.45064 0.000468377
       37967    -5.45523    -5.45064 0.000468364
       37968    -5.46048    -5.45064 0.000468352
       37969    -5.46548    -5.45064  0.00046834
       37970     -5.4709    -5.45064 0.000468328
       37971     -5.4767    -5.45064 0.000468316
       37972    -5.48191    -5.45064 0.000468304
       37973    -5.48707    -5.45064 0.000468293
       37974    -5.49169    -5.45064 0.000468282
       37975    -5.49603    -5.45064 0.000468271
       37976    -5.50035    -5.45064 0.000468261
       37977    -5.50478    -5.45064 0.000468251
       37978    -5.50809    -5.45065 0.000468241
       37979    -5.51087    -5.45065 0.000468231
       37980    -5.51371    -5.45065 0.000468222
       37981     -5.5157    -5.45065 0.000468212
       37982    -5.51776    -5.45065 0.000468203
       37983    -5.51959    -5.45065 0.000468195
       37984    -5.52104    -5.45066 0.000468186
       37985     -5.5217    -5.45066 0.000468177
       37986    -5.52279    -5.45066 0.000468169
       37987    -5.52267    -5.45066  0.00046816
       37988    -5.52258    -5.45066 0.000468152
       37989     -5.5227    -5.45067 0.000468143
       37990     -5.5223    -5.45067 0.000468135
       37991    -5.52188    -5.45067 0.000468126
       37992    -5.52117    -5.45067 0.000468118
       37993    -5.52006    -5.45067 0.000468109
       37994    -5.51934    -5.45067   0.0004681
       37995    -5.51844    -5.45068 0.000468091
       37996    -5.51756    -5.45068 0.000468082
       37997    -5.51659    -5.45068 0.000468073
       37998    -5.51602    -5.45068 0.000468064
       37999    -5.51604    -5.45068 0.000468055
       38000    -5.51594    -5.45069 0.000468046
       38001    -5.51513    -5.45069 0.000468036
       38002    -5.51502    -5.45069 0.000468027
       38003    -5.51518    -5.45069 0.000468018
       38004    -5.51609    -5.45069 0.000468009
       38005    -5.51716    -5.45069    0.000468
       38006    -5.51871     -5.4507 0.000467991
       38007    -5.52014     -5.4507 0.000467982
       38008    -5.52207     -5.4507 0.000467973
       38009    -5.52435     -5.4507 0.000467965
       38010    -5.52696     -5.4507 0.000467957
       38011     -5.5296    -5.45071 0.000467949
       38012    -5.53315    -5.45071 0.000467942
       38013    -5.53652    -5.45071 0.000467935
       38014    -5.54045    -5.45071 0.000467929
       38015    -5.54414    -5.45071 0.000467923
       38016    -5.54876    -5.45072 0.000467918
       38017    -5.55277    -5.45072 0.000467913
       38018    -5.55718    -5.45072 0.000467909
       38019    -5.56163    -5.45073 0.000467906
       38020    -5.56608    -5.45073 0.000467904
       38021    -5.57048    -5.45073 0.000467902
       38022    -5.57508    -5.45073 0.000467901
       38023    -5.57876    -5.45074 0.000467901
       38024    -5.58225    -5.45074 0.000467901
       38025    -5.58578    -5.45075 0.000467903
       38026    -5.58918    -5.45075 0.000467904
       38027    -5.59254    -5.45075 0.000467907
       38028    -5.59522    -5.45076  0.00046791
       38029     -5.5972    -5.45076 0.000467914
       38030    -5.59889    -5.45076 0.000467917
       38031    -5.59998    -5.45077 0.000467922
       38032    -5.60103    -5.45077 0.000467926
       38033    -5.60174    -5.45078 0.000467931
       38034    -5.60134    -5.45078 0.000467935
       38035    -5.60058    -5.45078 0.000467939
       38036    -5.59947    -5.45079 0.000467943
       38037     -5.5977    -5.45079 0.000467947
       38038    -5.59483     -5.4508  0.00046795
       38039     -5.5924     -5.4508 0.000467952
       38040    -5.58968     -5.4508 0.000467954
       38041     -5.5861    -5.45081 0.000467956
       38042     -5.5826    -5.45081 0.000467956
       38043    -5.57815    -5.45081 0.000467956
       38044    -5.57357    -5.45082 0.000467955
       38045    -5.56891    -5.45082 0.000467953
       38046    -5.56436    -5.45082  0.00046795
       38047    -5.55968    -5.45083 0.000467946
       38048    -5.55493    -5.45083 0.000467942
       38049    -5.54971    -5.45083 0.000467937
       38050    -5.54513    -5.45083 0.000467931
       38051     -5.5405    -5.45084 0.000467925
       38052     -5.5351    -5.45084 0.000467918
       38053    -5.53109    -5.45084  0.00046791
       38054    -5.52716    -5.45084 0.000467902
       38055    -5.52304    -5.45084 0.000467894
       38056    -5.51922    -5.45085 0.000467885
       38057    -5.51601    -5.45085 0.000467876
       38058    -5.51252    -5.45085 0.000467866
       38059    -5.50983    -5.45085 0.000467857
       38060    -5.50733    -5.45085 0.000467847
       38061    -5.50517    -5.45085 0.000467836
       38062    -5.50288    -5.45085 0.000467826
       38063    -5.50167    -5.45086 0.000467816
       38064    -5.50029    -5.45086 0.000467805
       38065    -5.49934    -5.45086 0.000467795
       38066    -5.49955    -5.45086 0.000467784
       38067    -5.49938    -5.45086 0.000467774
       38068    -5.49909    -5.45086 0.000467763
       38069    -5.49896    -5.45086 0.000467753
       38070     -5.4988    -5.45087 0.000467742
       38071    -5.49873    -5.45087 0.000467731
       38072    -5.49886    -5.45087 0.000467721
       38073    -5.49886    -5.45087  0.00046771
       38074    -5.49899    -5.45087   0.0004677
       38075    -5.49908    -5.45087 0.000467689
       38076    -5.49938    -5.45087 0.000467678
       38077    -5.49942    -5.45087 0.000467668
       38078    -5.49916    -5.45088 0.000467657
       38079    -5.49904    -5.45088 0.000467647
       38080    -5.49781    -5.45088 0.000467636
       38081    -5.49696    -5.45088 0.000467625
       38082    -5.49573    -5.45088 0.000467615
       38083    -5.49423    -5.45088 0.000467604
       38084    -5.49291    -5.45088 0.000467593
       38085    -5.49099    -5.45088 0.000467582
       38086    -5.48877    -5.45088  0.00046757
       38087    -5.48549    -5.45089 0.000467559
       38088    -5.48248    -5.45089 0.000467547
       38089    -5.47885    -5.45089 0.000467536
       38090    -5.47534    -5.45089 0.000467524
       38091    -5.47151    -5.45089 0.000467512
       38092    -5.46766    -5.45089   0.0004675
       38093    -5.46318    -5.45089 0.000467488
       38094    -5.45884    -5.45089 0.000467476
       38095     -5.4536    -5.45089 0.000467463
       38096    -5.44835    -5.45089 0.000467451
       38097    -5.44268    -5.45089 0.000467439
       38098    -5.43629    -5.45089 0.000467427
       38099    -5.43024    -5.45089 0.000467415
       38100    -5.42382    -5.45089 0.000467403
       38101    -5.41732    -5.45089 0.000467392
       38102    -5.41049    -5.45089 0.000467381
       38103    -5.40289    -5.45088  0.00046737
       38104     -5.3956    -5.45088  0.00046736
       38105    -5.38835    -5.45088 0.000467351
       38106    -5.38133    -5.45088 0.000467342
       38107    -5.37367    -5.45088 0.000467334
       38108    -5.36676    -5.45087 0.000467327
       38109    -5.35959    -5.45087 0.000467321
       38110    -5.35205    -5.45087 0.000467316
       38111    -5.34465    -5.45087 0.000467312
       38112    -5.33728    -5.45086 0.000467309
       38113    -5.33045    -5.45086 0.000467307
       38114    -5.32406    -5.45086 0.000467307
       38115    -5.31757    -5.45085 0.000467308
       38116    -5.31193    -5.45085  0.00046731
       38117    -5.30688    -5.45085 0.000467313
       38118    -5.30217    -5.45084 0.000467317
       38119    -5.29829    -5.45084 0.000467322
       38120    -5.29467    -5.45083 0.000467327
       38121    -5.29149    -5.45083 0.000467334
       38122    -5.28891    -5.45083 0.000467341
       38123    -5.28709    -5.45082 0.000467348
       38124    -5.28585    -5.45082 0.000467356
       38125     -5.2852    -5.45081 0.000467364
       38126    -5.28494    -5.45081 0.000467372
       38127    -5.28535     -5.4508  0.00046738
       38128    -5.28592     -5.4508 0.000467388
       38129    -5.28737     -5.4508 0.000467395
       38130    -5.28917    -5.45079 0.000467402
       38131    -5.29128    -5.45079 0.000467408
       38132    -5.29377    -5.45078 0.000467414
       38133    -5.29615    -5.45078  0.00046742
       38134    -5.29865    -5.45078 0.000467424
       38135    -5.30122    -5.45077 0.000467429
       38136    -5.30396    -5.45077 0.000467432
       38137    -5.30666    -5.45076 0.000467435
       38138    -5.30915    -5.45076 0.000467438
       38139    -5.31152    -5.45076  0.00046744
       38140    -5.31421    -5.45075 0.000467441
       38141    -5.31688    -5.45075 0.000467442
       38142    -5.31876    -5.45075 0.000467443
       38143    -5.32029    -5.45074 0.000467443
       38144    -5.32221    -5.45074 0.000467443
       38145    -5.32347    -5.45074 0.000467443
       38146    -5.32467    -5.45073 0.000467442
       38147    -5.32505    -5.45073 0.000467441
       38148    -5.32553    -5.45073 0.000467441
