     3.48839       0.946     1.32451   0.0400767
     3.67696        2.26    0.833812    0.034458
     3.86552        0.02    0.547675   0.0279904
     4.05408       0.718    0.297513   0.0194024
     4.24264        0.12    0.232822   0.0193207
      4.4312       0.012    0.155723   0.0156352
     4.61976        0.02    0.123084   0.0150005
     4.80833        0.04   0.0395707   0.0071059
     4.99689           0    0.025555  0.00592243
     5.18545           0   0.0081623  0.00269116
     5.37401           0  0.00465445  0.00264811
     5.56257           0 6.80628e-05 6.79737e-05
   0.0942809           1    0.107337   0.0099278
    0.282843        0.24    0.784695   0.0318197
    0.471405       0.948     2.07014   0.0556742
    0.659966       5.094     3.92791   0.0662978
    0.848528       5.488     6.25148   0.0920733
     1.03709       9.656     7.73819   0.0902978
     1.22565       10.09     9.50337    0.113975
     1.41421       8.118     9.68179     0.11498
     1.60278      11.408     10.0565    0.113193
     1.79134      10.092     9.98614    0.110487
      1.9799       11.21     9.67502    0.103305
     2.16846       7.504     8.69739   0.0989619
     2.35702       6.254     7.29355     0.10408
     2.54558       6.652     5.59992    0.102658
     2.73415       4.396      4.7745   0.0809782
     2.92271        1.14     3.61409   0.0612817
     3.11127       1.576     2.70775   0.0591938
     3.29983       1.906     1.93287   0.0483989
     3.48839       2.226     1.32686   0.0400411
     3.67696       2.002    0.836862   0.0345028
     3.86552           0    0.546245   0.0279538
     4.05408           0    0.296736   0.0193673
     4.24264           0    0.232214   0.0192798
      4.4312           0    0.155316   0.0155996
     4.61976           0    0.122762   0.0149648
     4.80833       0.624   0.0410966  0.00724934
     4.99689       0.306   0.0262872  0.00595206
     5.18545        0.07  0.00832376  0.00268898
     5.37401           0   0.0046423  0.00264122
     5.56257           0 6.78851e-05 6.77964e-05
   0.0942809        0.21    0.107604  0.00990555
    0.282843       0.272    0.783359   0.0317648
    0.471405       0.552     2.06619   0.0556694
    0.659966       4.764     3.93008   0.0661608
    0.848528       8.156     6.25644    0.091967
     1.03709        8.39     7.73989   0.0900786
     1.22565       6.914     9.49663    0.113878
     1.41421      11.486     9.68648    0.114776
     1.60278      12.808     10.0636    0.113125
     1.79134       11.82     9.99091    0.110302
      1.9799       6.932     9.66788    0.103282
     2.16846       6.978     8.69292   0.0988054
     2.35702        7.76     7.29477    0.103816
     2.54558        5.43     5.59948    0.102392
     2.73415       3.208     4.77042     0.08087
     2.92271        2.02     3.60994   0.0612625
     3.11127       2.662     2.70764   0.0590398
     3.29983        1.52     1.93179   0.0482848
     3.48839         2.7     1.33044   0.0400962
     3.67696       2.402    0.840938   0.0346528
     3.86552       0.016    0.544865   0.0279151
     4.05408           0    0.295964   0.0193323
     4.24264           0    0.231609   0.0192391
      4.4312           0    0.154911   0.0155643
     4.61976           0    0.122443   0.0149292
     4.80833        0.98   0.0435417  0.00763166
     4.99689        0.02   0.0262708  0.00593658
     5.18545           0  0.00830208  0.00268206
     5.37401           0  0.00463021  0.00263437
     5.56257           0 6.77083e-05 6.76201e-05
   0.0942809           0    0.107325  0.00988376
    0.282843       0.424    0.782426    0.031696
    0.471405       1.154     2.06382   0.0555752
    0.659966       5.218     3.93343   0.0660735
    0.848528       5.816     6.25529   0.0917353
     1.03709       7.236     7.73858   0.0898541
     1.22565       8.796     9.49481    0.113596
     1.41421      13.436     9.69622     0.11489
     1.60278       7.726     10.0575    0.112994
     1.79134      13.572     10.0002    0.110407
      1.9799      10.604     9.67031    0.103043
     2.16846       9.076     8.69391   0.0985538
     2.35702       6.824     7.29354    0.103554
     2.54558       3.176     5.59318    0.102319
     2.73415        2.74     4.76514   0.0808317
     2.92271       2.664     3.60748   0.0611527
     3.11127         1.6     2.70476   0.0589565
     3.29983       1.298     1.93015   0.0481875
     3.48839       2.924     1.33458   0.0402051
